# Patoshi-pattern coinbase outputs + a small supplement.
# Source:     https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
# Curators:   Sergio Demian Lerner (pattern), Jameson Lopp (dataset).
# Fetched:    2026-04-29
# Range:      blocks 3-49973
# Rows in:    21953 (p2pk=21953, p2pkh=0, skipped=0)
# Supplement: 1 address(es) appended (e.g. genesis, outside Lerner's pattern but universally attributed to Satoshi)
# Unique:     21954 addresses
# Total:      1097702.49000000 BTC
address,balance_btc
126m1nKFjap2kbryAzezdcRksbD67WQvHZ,50.00000000
126pg6JwvRrQGC1k1Vp81Bp2ZG2Ek3TapQ,50.00000000
126qAoMUW4xx4kbL2xhCv41DWW3G4umu88,50.00000000
126z376Vr4BhAFYpA7upL9C1jU86PHNwpQ,50.00000000
1275xUZpGeSinM5gQybh9H3ZchwJh2ongx,50.00000000
1276KbQUGhi2MDGcUG38BS9K9u56RdqxKD,50.00000000
127AvG2JAznfcUmzu5WPAvxxra38whXiuh,50.00000000
127CKN3o2fG6wpCzMq4ERR387oSp6WKGMZ,50.00000000
127LJGQXFgMnya4yBhmqmBVgGeNVBUf9Hz,50.00000000
127NrR98W9h38UeXihKszJx1oWHrDKyK1X,50.00000000
127QVnC4DckdpZ2wKxDgjYTCZSZtZPSSJY,50.00000000
127SKWsVjtZFaDrHuoHHVtZfjigSaaoLEM,50.00000000
127TjEfV5PvQxL5shQTjZf4eAwQSsq2jYm,50.00000000
127TnYsrnJBpjrptcZr9WEzWp5Qhp6zGMy,50.00000000
127ZoYiBWX3joSzoFZZ1UhFDWD6Kkxt667,50.00000000
127bDMYMqqgsGXtvQnuYSPAsKJMr4mseJC,50.00000000
127dpTqjQQBWeKgLToF2WNuv5kAvSZwHKg,50.00000000
127kKHsoyveNc6NwSHwbJz8XXbHmPhAXmF,50.00000000
127mt24moNZxURQXDihgHvRaWUWCuNQmTP,50.00000000
127tXy115ZauVQxge94QnB1ZdKu6gerZYX,50.00000000
127vYeyNJ5CxKwQyidM2yx8EEwiYx8j8nz,50.00000000
127xfzeX9eAVVUWsjGgNDgQdVMBFtcJXEg,50.00000000
1281ZBYNe7qJGMsGgHL2YgUEEFwCdXQwBq,50.00000000
1286Q1WtJd2Veqj33aWuLcsMpzxLXBzEjH,50.00000000
1288B3M2X64u8NZtjozjgJ3K5rnTKVEjvy,50.00000000
128DvCTjW4p9M6F6cKxSVZLSaFUPTMqiyb,50.00000000
128K2T9dTpebvaNVXei4uuyXB7UrBQeQrD,50.00000000
128NmYeb35LRJgU8yQFi3Py4tHe4tGqj8a,50.00000000
128b6K86QtY7TFuZZXKvQes6mQAJcjVDYR,50.00000000
128c9WWDtye2DJ8FDdRsRk3a2unT2X5kSn,50.00000000
128dEJ63dQxi7MaNUUoho5pFneT828YAMX,50.00000000
128gR5UjJwTRAUs8t9E1MUzEQ4sFsgZSsT,50.00000000
128kfQv5GqrppKhVNfh9KoQwD89Br7yUfh,50.00000000
128mz2jEdhwaFdwqj5bWr6DkeHs1gUSCPr,50.00000000
128sZCC5MuWY6C5nHaoLT4ZfvqUpezR4NL,50.00000000
128wfkZ7F4UcKBxXAM8y7HYVMCqbP2HUYQ,50.00000000
12927RaLjZYqAoqge47BkCKTR9obZWAfyF,50.00000000
1298MVTnnpcV9uLTZ86HZY7YeJhcoRnHhq,50.00000000
129CScJeruSenCZFXsj5caLbrehUMkEFih,50.00000000
129CYvHd9bqdPRgfqVSAfvwvjTDveiGhcG,50.00000000
129EUrk7oVfgdVpXmoDH1K2Vg7CChTaogk,50.00000000
129GCEDSF4bZtBoeDZ7CGftFYPBYXhNvSm,50.00000000
129Hwba5fK39v2Gkcd65XVZi1FZA6YCyve,50.00000000
129JUmm2jUQfcJZ7PPejb4uCdkkKetniFn,50.00000000
129N2KurEk5LvhdmGa7WdJqvg9zitiv1qL,50.00000000
129S7QJUA8y72cRAZ9vmWaWmhE9RZtGRnw,50.00000000
129VRLqXdegRyuAdXH4kF5U5c9pFizwavF,50.00000000
129VbH6TAq16JCzqQGT7AAcdUyqw3cWg2C,50.00000000
129YqxUZMKfWaTgjJuq3ChR7otRY1PEUAq,50.00000000
129hRZgTeszt7uPGnazMK3gnpKzqaVwE6J,50.00000000
129iW6znQiW3N5MFrX5Q3G3yznUviq39tA,50.00000000
129qgk6wcY289wwzJyzfo2JfkWfHrA8U76,50.00000000
129rJ2fy39un8VqAocUqwUQyDwsW1u5fpw,50.00000000
12A1t4pr8AKkHoMmifUog3Bu49uSa2QiUC,50.00000000
12A1uNGBYj2SgBKLXJBWGVPzaDkjh18wsV,50.00000000
12A6niCtU2Vs9oRAg8uThA2uBaThXGWLie,50.00000000
12AWAGG2VdboFo8M47rJacrLPWu9bSZ3Ja,50.00000000
12AXzKtoBd98ZnVUoDs7yH82wqZWennFiU,50.00000000
12Av1bHp6Pm4j7CRALwgG6UuLpWx2uPqe7,50.00000000
12AzWpcC7nwMK3rvTBhGLKPm3QVxZkfS7J,50.00000000
12BCgwdsCvnzS5sRCSCuDkMCJ2WGn9gdtX,50.00000000
12BDCLXMmxhvouHdMgaZP6nUeH7rgLnHLo,50.00000000
12BELaLBjZWJdmEEMrxoKZx9qrJSLuiAni,50.00000000
12BGJkyJdD7FEhZg2yUxE45xtpBxw9ghyy,50.00000000
12BMZ7HBpz3wuMdLdDb5XX8qJx7Jm26g7X,50.00000000
12BQnouEwNr6W5WiCfqiqz6JwYYsBch1sT,50.00000000
12BZ4hkRkLR8dw9JD3p7FgFZKGR6s2WF6E,50.00000000
12BaPbWE9bY2hjMXoget5kcDP7fPBtdfxm,50.00000000
12BgK9tgBq2NzntniYJifqu5XYADQ6p4Yd,50.00000000
12Bni4G22EstamqDfR6APHTCsk27eMHtYE,50.00000000
12BteyfW2Pg9Rg4P7sBJoEg4F8JGknvoc9,50.00000000
12BvUaz8mDrzsbTAsfMhfEg9icCtcX3ZRB,50.00000000
12C3d1UoPybzXepcqCZEG7ZK1BdhJMqpa2,50.00000000
12CBFyPbL8a8FszHU1LYgK9pEU6WnY2MQb,50.00000000
12CDhdLuNM6QQLBc3y9v51gQrz9VRQNTPH,50.00000000
12CFbqckrrLQFvajoJ5WkMowPhtDAV2x7M,50.00000000
12CGqqXk2KEAvcfkMViVcbcG8pcQhqqob8,50.00000000
12CLg9Ps5fjapWPbhtTsU84DZnTqo63BrQ,50.00000000
